value,optlen,family,argv,mode,size,_vtids_length,tidptr,parent_comm,transport_header_type,count,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,state,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,nodep,ruid,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,envp,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,,47,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2129386240,,47,,,,,,,,,,,95408190,,,64,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,15,,,,,,/proc/sudoTracing.sh/cgroup,,,,,95426679,,,64,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,95508033,,,64,,,,,,,,
,,,,,,,,,,1024,syscall_read,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,15,,,17,,,,,,,,,2,,,2,,,,,,6359640,,143,,,,,,,,,,,95506574,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,15,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,95595116,,,64,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,15,,,,,,/proc/sudoTracing.sh/comm,,,,,95653084,,,64,,,,655360,,,,
,,,,,,,,,,1024,syscall_read,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,15,,,17,,,,,,,,,2,,,2,,,,,,6359640,,5,,,,,,,,,,,95681313,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,15,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,95694542,,,64,,,,,,,,
,,,,,,,,,,,syscall_readlinkat,,,,,0,-100,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,276,,,,,,,,,2,,,2,/proc/sudoTracing.sh/exe,,,,,6301200,,13,,,,,,,,,,,92251429826902,99,,64,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,15,,,,,,/proc/sudoTracing.sh/cmdline,,,,,95773084,,,64,,,,655360,,,,
,,,,,,,,,,1024,syscall_read,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,15,,,17,,,,,,,,,2,,,2,,,,,,6359640,,27,,,,,,,,,,,95797667,,,64,,,,,,,,
,,,,,,,,,,1024,syscall_read,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,15,,,17,,,,,,,,,2,,,2,,,,,,6359640,,0,,,,,,,,,,,95825375,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,15,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,95835479,,,64,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,15,,,,,,/proc/sudoTracing.sh/status,,,,,95849802,,,64,,,,655360,,,,
,,,,,,,,,,2048,syscall_read,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,15,,,17,,,,,,,,,2,,,2,,,,,,6359640,,937,,,,,,,,,,,95879541,,,64,,,,,,,,
,,,,,,,,,,1024,syscall_read,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,15,,,17,,,,,,,,,2,,,2,,,,,,6360577,,0,,,,,,,,,,,96045843,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,15,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,96053812,,,64,,,,,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/proc/sudoTracing.sh/sessionid,,,,,96077145,,,64,,,,655360,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/proc/sudoTracing.sh/loginuid,,,,,96101572,,,64,,,,655360,,,,
,,,,438,,,,,,,syscall_open,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,15,,,,,,/proc/sudoTracing.sh/cgroup,,,,,96126676,,,64,,,,655360,,,,
,,,,,,,,,,1024,syscall_read,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,15,,,17,,,,,,,,,2,,,2,,,,,,6359640,,143,,,,,,,,,,,96145999,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,15,,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,96208602,,,64,,,,,,,,
,,,,,,,,,,,sched_process_exec,,,,16273,0,,265625797,,,startTracing.sh,,,,,1060616,,,,,,,,,,,,,,,,,16273,,,,,0,,,,8,,,,,,,,,0,,,0,,,,,,,,,,,,,,/usr/bin/sudo,,,,,96287925,,,65,,,,,,,,
,,,28242312,,,,,,,,syscall_execve,,,,,0,,531251594,,,startTracing.sh,,,,,1060616,,,,,,,,,,,,,,,,,,,,,,0,,,28242952,24,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/usr/bin/sudo,,,,,95653449,,,65,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,96436466,,,64,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,96445424,,,64,,,,,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/run/systemd/journal/flushed,,,,,92251430571690,,,64,,,,,,,,
,,,,493,,,,,,,syscall_mkdir,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,41,,,,,,,,,2,,,2,/var/log/journal/89caa8f7a5e342689a75e351c1e05987,,,,,,,-2,,,,,,,,,,,92251430596481,,,64,,,,,,,,
,,,,416,,,,,,,syscall_open,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/var/log/journal/89caa8f7a5e342689a75e351c1e05987/system.journal,,,,,96518184,,,64,,,,655426,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/run/systemd/journal/flushed,,,,,92251430659814,,,64,,,,,,,,
,,,,493,,,,,,,syscall_mkdir,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,41,,,,,,,,,2,,,2,/var/log/journal/89caa8f7a5e342689a75e351c1e05987,,,,,,,-2,,,,,,,,,,,92251430676012,,,64,,,,,,,,
,,,,416,,,,,,,syscall_open,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/var/log/journal/89caa8f7a5e342689a75e351c1e05987/system.journal,,,,,96579486,,,64,,,,655426,,,,
,,,,16384,,,,,,,syscall_open,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d,,,,,96606361,,,64,,,,673792,,,,
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,208,,,,,,,,,,,92251430743668,,,64,,,,,,,,6668624
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92251430820386,,,64,,,,,,,,6668624
,,,,,,,,,,,syscall_close,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,96708600,,,64,,,,,,,,
,,,,16384,,,,,,,syscall_open,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modprobe.d,,,,,96738444,,,64,,,,673792,,,,
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,120,,,,,,,,,,,92251430868615,,,64,,,,,,,,6701568
,,,,,,,,,,32768,syscall_getdents64,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,178,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,92251430890907,,,64,,,,,,,,6701568
,,,,,,,,,,,syscall_close,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,96779173,,,64,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modprobe.d/aliases.conf,,,,,96789069,,,64,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,6669456,,655,,,,,,,,,,,96848547,,,64,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,96861985,,,64,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,96880631,,,64,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,96885318,,,64,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,96889120,,,64,,,,,,,,
,,,,,,,,,,,syscall_getpid,,,,,0,,1481732908,,,systemd-journal,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,,,,30,,,,,,,,,2,,,2,,,,,,,,121,,,,,,,,,,,96896203,,,64,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,6669456,,0,,,,,,,,,,,96906047,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,96912141,,,64,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8192cu.conf,,,,,96922557,,,64,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,6669456,,20,,,,,,,,,,,96946047,,,64,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,6669456,,0,,,,,,,,,,,96954953,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,96958443,,,64,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8xxxu.conf,,,,,96966411,,,64,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,6669456,,19,,,,,,,,,,,96981307,,,64,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,6669456,,0,,,,,,,,,,,96990057,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,96993495,,,64,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/dkms.conf,,,,,97000370,,,64,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,6669456,,127,,,,,,,,,,,97014120,,,64,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,6669456,,0,,,,,,,,,,,97022140,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,97025213,,,64,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modprobe.d/fbdev-blacklist.conf,,,,,97032557,,,64,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,6669456,,390,,,,,,,,,,,97047296,,,64,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,6669456,,0,,,,,,,,,,,97100682,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,97104067,,,64,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/ipv6.conf,,,,,97110942,,,64,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,6669456,,65,,,,,,,,,,,97125317,,,64,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,6669456,,0,,,,,,,,,,,97135525,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,97138859,,,64,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.softdep,,,,,97146411,,,64,,,,655360,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,6669456,,55,,,,,,,,,,,97164171,,,64,,,,,,,,
,,,,,,,,,,4096,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,6669456,,0,,,,,,,,,,,97169744,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,97175004,,,64,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/proc/cmdline,,,,,97180785,,,64,,,,655360,,,,
,,,,,,,,,,4095,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2129382156,,259,,,,,,,,,,,97215108,,,64,,,,,,,,
,,,,,,,,,,3836,syscall_read,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,17,,,,,,,,,1,,,1,,,,,,2129382415,,0,,,,,,,,,,,97229848,,,64,,,,,,,,
,,,,,,,,,,128,syscall_write,,,,,0,,1481732908,,,rs:main Q:Reg,,,,,1386856,,,,,,,,,,,,,,,,,,,,,,0,9,,,18,,,,,,,,,2,,,2,,,,,,1981937456,,128,,,,,,,,,,,97168858,,,64,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,97232816,,,64,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,1338872634,,,kworker/u8:0,,,,,891640,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.dep.bin,,,,,97279847,,,64,,,,655360,,,,
,,,,0,,,,,,,syscall_access,,,,,0,,531251594,,,startTracing.sh,,,,,1060616,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92251431450852,,,65,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,521993408,,,kworker/u8:0,,,,,498256,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,97347451,,,65,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,521993408,,,kworker/u8:0,,,,,498256,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.alias.bin,,,,,97362139,,,65,,,,655360,,,,
,,,,4,,,,,,,syscall_access,,,,,0,,531251594,,,startTracing.sh,,,,,1060616,,,,,,,,,,,,,,,,,,,,,,0,,,,36,,,,,,,,,0,,,0,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92251431494654,,,65,,,,,,,,
,,,,3,,,,,,,syscall_open,,,,,0,,531251594,,,startTracing.sh,,,,,1060616,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,3,,,,,,/etc/ld.so.preload,,,,,97388805,,,65,,,,524288,,,,
,,,,,,,,,,,syscall_close,,,,,0,,521993408,,,kworker/u8:0,,,,,498256,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,97401566,,,65,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,531251594,,,startTracing.sh,,,,,1060616,,,,,,,,,,,,,,,,,,,,,,0,3,,,20,,,,,,,,,0,,,0,,,,,,,,0,,,,,,,,,,,97406149,,,65,,,,,,,,
,,,,0,,,,,,,syscall_open,,,,,0,,521993408,,,kworker/u8:0,,,,,498256,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.symbols.bin,,,,,97408284,,,65,,,,655360,,,,
,,,,,,,,,,,syscall_close,,,,,0,,521993408,,,kworker/u8:0,,,,,498256,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,97439638,,,65,,,,,,,,
,,,,39264,,,,,,,syscall_open,,,,,0,,531251594,,,startTracing.sh,,,,,1060616,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,0,,,0,,,,,,,,3,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,97432868,,,65,,,,524288,,,,
,,,,,,,,,,512,syscall_read,,,,,0,,531251594,,,startTracing.sh,,,,,1060616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2122471152,,512,,,,,,,,,,,97445107,,,65,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,740866454,,4,lttng-consumerd,,,,,1386856,,1,,3225883589,,98,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,42342,64360,,,,,,,2861157994,2,,,2,,,enxb827eb8ec29a,,,,,,0,,2542721976,,1322077219,,,,,64,97451357,,,64,84,,40460,24,,6,,
,,,,0,,,,,,,syscall_open,,,,,0,,521993408,,,kworker/u8:0,,,,,498256,,,,,,,,,,,,,,,,,,,,,,0,,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.builtin.bin,,,,,97445940,,,65,,,,655360,,,,
,,,,,,,,,,1000,syscall_read,,,,,0,,531251594,,,startTracing.sh,,,,,1060616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2122469896,,1000,,,,,,,,,,,97458701,,,65,,,,,,,,
,,,,,,,,,,45,syscall_read,,,,,0,,531251594,,,startTracing.sh,,,,,1060616,,,,,,,,,,,,,,,,,,,,,,0,3,,,17,,,,,,,,,0,,,0,,,,,,2122469840,,45,,,,,,,,,,,97465211,,,65,,,,,,,,
,,,,,,,,,,,syscall_close,,,,,0,,521993408,,,kworker/u8:0,,,,,498256,,,,,,,,,,,,,,,,,,,,,,0,0,,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,97468649,,,65,,,,,,,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,740866454,,4,lttng-consumerd,,,,,1386856,,1,,3225883621,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,42343,62943,,,,,,,2861157994,2,,,2,,,enxb827eb8ec29a,,,,,,0,,2542722360,,1322077219,,,,,64,97516513,,,64,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,740866454,,4,lttng-consumerd,,,,,1386856,,1,,3225885069,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,42344,62942,,,,,,,2861157994,2,,,2,,,enxb827eb8ec29a,,,,,,0,,2542722744,,1322077219,,,,,64,97546513,,,64,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,740866454,,4,lttng-consumerd,,,,,1386856,,1,,3225886517,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,42345,62941,,,,,,,2861157994,2,,,2,,,enxb827eb8ec29a,,,,,,0,,2542720440,,1322077219,,,,,64,97563909,,,64,1500,,40460,16,,6,,
,,,,,,,,,1,,net_dev_queue,229,,,,0,,740866454,,4,lttng-consumerd,,,,,1386856,,1,,3225887965,,1514,,5343,1322077235,,16384,,,,5,,,,8,,0,0,,0,,42346,62940,,,,,,,2861157994,2,,,2,,,enxb827eb8ec29a,,,,,,0,,2542720056,,1322077219,,,,,64,97582398,,,64,1500,,40460,16,,6,,
